"67 VICTORIA Street Brantford, ON",Brantford,181900
"#M4 - 3390 WESTON RD Toronto, ON",Emery,80000
"554 2ND Avenue East Owen Sound, ON",Owen Sound,329000
"#508 - 28 Rosebank Dr Toronto, ON",Malvern,498000
"14 - 191 ST DAVID Street Lindsay, ON",Lindsay,59000
"395 Tuscarora Windsor, ON",City Centre,84900
"22 HEARTLEAF PRIVATE Ottawa, ON",Greenboro East,299900
"383 REYNOLDS Road London, ON",Byron,314900
"#106 - 9461 JANE ST Vaughan, ON",Maple,799000
"#2003 - 85 QUEENS WHARF RD S Toronto, ON",Toronto,394900
"#02 - 155 MCCORMACK ST Toronto, ON",Harwood,40000
"262 CARSON Drive Hamilton, ON",Lisgar,430000
"1608 MAXIME STREET Ottawa, ON",Pineview,339900
"1222 CASTLE HILL CRESCENT Ottawa, ON",Braemar Park - Bel Air Heights - Copeland Park,439900
"#601 - 17 Kenaston Gdns Toronto, ON",Bayview Village,298000
"#16 - 2435 Greenwich Dr Oakville, ON",West Oak Trails,634900
"749 MILL Street Port Elgin, ON",Port Elgin,209900
"219 SLEEPY HOLLOW Road The Blue Mountains, ON",The Blue Mountains,469000
"#304 - 3 REAN DR Toronto, ON",Bayview Village,305000
"36 - 30 CLARENDON Crescent London, ON",White Oaks,174000
"2027 PENNYROYAL ST London, ON",Fanshawe,264900
"95 Sandford Fleming Dr Collingwood, ON",Collingwood,5990000
"238 BESSERER STREET UNIT#414 Ottawa, ON",Ottawa,290000
"#R09 - 2 BLOOR ST E Toronto, ON",Toronto,249000
"384977 SALFORD RD Norwich, ON",Norwich,675000
"3154 Lake Shore Blvd Toronto, ON",New Toronto,1099000
"19 LIGHTFOOT PLACE Ottawa, ON",Kanata,210000
"4385 COLONEL TALBOT RD London, ON",Lambeth,379000
"545 ST LAURENT BOULEVARD UNIT#1607 Ottawa, ON",Rockcliffe - Manor Park,339900
"6255 Huggins Street Niagara Falls, ON",Niagara Falls,11
"49 Wharfside Lane Toronto, ON",Port Union,724900
"104 - 240 WATERLOO Street London, ON",Central London,16
"21 SPRINGVIEW DR Hamilton, ON",Waterdown,489900
"315 Edgehill Drive Kitchener, ON",Pioneer Tower West,749999
"291 Big Sky Private Ottawa, ON",Ottawa,209900
"#502 - 100 Isabella Street Ottawa, ON",The Glebe,210000
"#919 - 88 Corporate Dr Toronto, ON",Woburn,267000
"208 VICTORIA Street North Tweed, ON",Tweed,199000
"10 BONNY Lane Kingston, ON",Cataraqui River East,338500
"582 LISGAR STREET Ottawa, ON",Centretown,1100000
"46 Creekside Drive Guelph, ON",Grange Hill East,699900
"209 Ellendale Dr Toronto, ON",Dorset Park,599000
"65 KEEFER Road Thorold, ON",Thorold,399900
"59 COBBLESTONE Road London, ON",Huron Heights,565000
"233 WOODHAVEN Road Kitchener, ON",Vanier,289000
"# 74 - 20 BRIMWOOD BLVD Toronto, ON",Milliken,429000
"295 Adelaide Street Toronto, ON",Toronto,1900
"16 HEATHER Road Hamilton, ON",Corman,549997
"397 TENTH Avenue Cochrane, ON",Cochrane,149900
"7303 MARCELLA DRIVE Ottawa, ON",Greely,569900
"261 Middlefield Rd Peterborough, ON",Peterborough,249500
"51 CRESTHAVEN DRIVE Nepean, ON",Chapman Mills - Rideau Crest - Davidson Heights,374900
"#606 - 281 Mutual St Toronto, ON",Toronto,369900
"51 MACKAY Avenue London, ON",Southcrest,149900
"3652 Rainpark Crt Mississauga, ON",Erin Mills,700000
"21 KEEBLE CRES Ajax, ON",Ajax,699000
"116 - 5 JACKSWAY Crescent London, ON",Masonville,145000
"#18 - 20 TURNTABLE CRES Toronto, ON",Davenport,499000
"Lot 7 FREELAND DR Gravenhurst, ON",Gravenhurst,86900
"37 Glenn Dr Trenton, ON",Trenton,239900
"1148 Greenpark Bl Windsor, ON",East Riverside,319900
"241 - 190 JOZO WEIDER Boulevard The Blue Mountains, ON",The Blue Mountains,218000
"482 QUEEN STREET E Smiths Falls, ON",Smiths Falls,549000
"#Ph 550 - 60 ABSOLUTE AVE Mississauga, ON",Mississauga,1990000
"104 Colonial Court Burlington, ON",Burlington,1699900
"129 WATSON AVE Toronto, ON",Lambton,959000
"63 LION&#39;S GATE BV Barrie, ON",Barrie,325000
"507 BAYPORT BLVD Midland, ON",Midland,549900
"210 ALLISONS POINT Road Huntsville, ON",Huntsville,179900
"78 CLUBHOUSE Drive Huntsville, ON",Huntsville,245000
"2353 Parkglen Avenue Oakville, ON",West Oak Trails,839900
"452 Ainsworth Court Waterloo, ON",Beechwood,744900
"11 HOATSON Bruce Mines, ON",Bruce Mines,159000
"1558 Wintergrove Gdns Mississauga, ON",East Credit,849900
"385 THE WEST MALL Toronto, ON",Eatonville,99000
"71 MCCLINTOCK WAY Ottawa, ON",Kanata,209800
"257 Dieppe Windsor, ON",Riverside,179900
"197 DEVERON Crescent London, ON",Glen Cairn,154900
"#810 - 630 QUEEN ST E Toronto, ON",Riverdale,749000
"37 Wildan Dr Hamilton, ON",Hamilton,789000
"124 PICKEREL POINT Carleton Place, ON",Carleton Place,499900
"#2416 - 3880 Duke Of York Blvd Mississauga, ON",Mississauga,469000
"#2102 - 168 BONIS AVE Toronto, ON",Tam O'Shanter,549000
"860 Pape Ave Toronto, ON",Old East York,1199900
"200 North Rankin St Southampton, ON",Southampton,499000
"0 SOUTH SHORE Road East Greater Napanee, ON",Napanee,94900
"657 King St Kingston, ON",Kingston,329900
"4 LAKE DR Magnetawan, ON",Burk's Falls,619000
"1613 PORTRUSH WY London, ON",Fanshawe,364900
"72 CLAYTON ST Mitchell, ON",Mitchell,244900
"107 Cartier Cres Richmond Hill, ON",Richmond Hill,1198000
"2191 PARENT AV Windsor, ON",South Walkerville,149900
"207 LEAMINGTON WAY Ottawa, ON",New Barrhaven,365000
"#1508 - 50 BRIAN HARRISON WAY Toronto, ON",Bendale,286000
"#810 - 39 Pemberton Ave Toronto, ON",Newtonbrook,399900
"#117 - 4470 KINGSTON RD Toronto, ON",West Hill,334900
"#3205 - 3939 DUKE OF YORK BLVD Mississauga, ON",Mississauga,319500
"50 WILDER North Lakeshore, ON",Windsor,29900
"892 OXFORD Street West London, ON",Oakridge,279900
"75 LYFYTT CRESCENT Barrie, ON",Barrie,310000
"LT 106 GERVAIS ST Midland, ON",Midland,249900
"#522 - 2480 Prince Michael Dr Oakville, ON",Oakville,299901
"LOT 71 Allanburg Road Thorold, ON",Thorold,500000
"114 - 457 PLAINS Road East Burlington, ON",Aldershot,559900
"1995 TECUMSEH  W Windsor, ON",South Cameron,349900
"782 CHARLOTTE Windsor, ON",Remington Park,124900
"684 REXFORD Drive Hamilton, ON",Randall,445000
"280 BRITTANY DRIVE UNIT#309 Ottawa, ON",Rockcliffe - Manor Park,142000
"#1002 - 2470 EGLINTON AVE Toronto, ON",Eglinton West,420000
"300 Keats Way Waterloo, ON",Beechwood,199900
"128 BOURNEMOUTH Drive London, ON",Argyle,239000
"219 PINELAND Court Waterloo, ON",Laurelwood,564900
"405 WYLIE ROAD Chalk River, ON",Laurentian Hills,160000
"158 ERB ST E Waterloo, ON",Waterloo,1995000
"#K3 - 7181 YONGE ST Markham, ON",Markham,125000
"111 Frances Colbert Avenue Ottawa, ON",Carp,495000
"396 CUNDLES RD W Barrie, ON",Barrie,514900
"8150 TECUMSEH  E|Unit 60 Windsor, ON",Forest Glade,8
"250 WESTDALE RD Oakville, ON",Oakville,2628000
"455 Abound Cres Peterborough, ON",Peterborough,339900
"605 FOLEY Road Keene, ON",Keene,439900
"105 - 570 WILLIAM Street London, ON",Central London,129900
"29 ABERDEEN Avenue Smiths Falls, ON",Smiths Falls,149900
"535 MILLER STREET Pembroke, ON",Pembroke,122500
"1920 MARCONI BL|Unit 46 London, ON",Argyle,156500
"27 Fawnridge Rd Caledon, ON",Caledon,899900
"477 B SANDWOOD DR N Huntsville, ON",Huntsville,279900
"78 Barley Rd Prince Edward County, ON",Prince Edward,464900
"#309 - 200 SILVER STAR BLVD Toronto, ON",Milliken,188000
"185 Yaels Nature Walk Rd Huntsville, ON",Huntsville,299900
"1440 HERON ROAD UNIT#1103 Ottawa, ON",Ledbury - Heron Gate - Ridgemont - Elmwood,145000
"3888 Duke Of York Boulevard Mississauga, ON",Mississauga,435000
"7652 ROSELLE CRES Mississauga, ON",Malton,629900
"330 Tower Street Fergus, ON",Fergus,649900
"1 NICHOLAS STREET Ottawa, ON",Byward Market - Parliament Hill,130000
"MOORE CRT MOORE CRT Whitby, ON",Whitby,860000
"30 Flamingo Drive Elmira, ON",Elmira,185000
"2384 EDENHURST Drive Mississauga, ON",Cooksville,789000
"#1607 - 59 ANNIE CRAIG DR Toronto, ON",Mimico,399000
"1051 Schofield Dr Wilberforce, ON",Tory Hill,399900
"17 Snow Leopard Crt Brampton, ON",Brampton,919900
"301 Division St Kingston, ON",Kingston,259000
"784 BRANT Windsor, ON",Walkerville,99900
"219 KING Street Port Colborne, ON",Port Colborne,275000
"220 FIRST Avenue Port Dover, ON",Port Dover,399900
"33 CHALMERS Street London, ON",North London,335000
"#2705 - 101 PETER ST Toronto, ON",Toronto,379880
"2336 ORIENT PARK DRIVE UNIT#65 Ottawa, ON",Blackburn Hamlet,194900
"12 CHARING DR Mississauga, ON",Streetsville,749900
"557 JAMES ST Brock, ON",Beaverton,274900
"10 King George Road Brantford, ON",Brantford,10
"70 Mcfadden Rd Apsley, ON",Harcourt,204900
"45 BUCKINGHAM PRIVATE Ottawa, ON",Hunt Club Woods - Quintarra - Revelstoke - Riverside South P,282500
"657 ARVIN Avenue Stoney Creek, ON",Stoney Creek,1499997
"585 Regal Place Waterloo, ON",Waterloo,1499000
"574 ELLIOTT East Windsor, ON",Walkerville,12900
"932 CAMERON STREET Ottawa, ON",Cumberland - Estates,269900
"4123 HAMILTON SIDE ROAD Almonte, ON",Almonte,369900
"237 VANCOUVER Street London, ON",Argyle,119900
"#1607 - 22 WELLESLEY ST Toronto, ON",Toronto,439000
"#323 - 200 Silver Star Blvd Toronto, ON",Milliken,205900
"#214 - 2055 DANFORTH AVENUE AVE Toronto, ON",East Danforth,479900
"2294 BOIS VERT PLACE Ottawa, ON",Orléans,237900
"489 LIBERTY Windsor, ON",South Windsor,304900
"#290 - 7181 YONGE ST Markham, ON",Markham,198000
"238 KILLARNEY Road London, ON",Stoneybrook,229900
"1426 BOURCIER DRIVE Ottawa, ON",Orléans,499900
"256-258 Lansdowne Ave Toronto, ON",Brockton Village,148800
"1278 #5 Highway Flamborough, ON",Flamborough,1288000
"706 COUNTY ROAD 2 ROAD Cardinal, ON",Johnstown,159888
"10 - 137 EMERALD Street South Hamilton, ON",Stinson,80500
"2241 TOWNE BLVD Oakville, ON",Oakville,1038000
"35 Oakville Av London, ON",Huron Heights,269900
"33 PORTICO DR Toronto, ON",Woburn,679000
"4124 FOREST RUN AVE Burlington, ON",Burlington,799900
"#1609 - 195 Besserer Street Ottawa, ON",Ottawa,351000
"884 JASMINE Street Kingston, ON",Kingston,319000
"#602 - 75 QUEENS WHARF RD Toronto, ON",Toronto,449900
"#4001 - 65 ST MARY ST Toronto, ON",Toronto,1519000
"245 MILLPOND Place Kingston, ON",Cataraqui North,426275
"26 - 75 RYANS Way Waterdown, ON",Waterdown,369900
"19 CARIBOU AVENUE Ottawa, ON",Stittsville,355000
"1173 CHEMONG RD Peterborough, ON",Peterborough,449000
"455 DONALD STREET Ottawa, ON",Castle Heights,1349000
"111 Dearbourne Blvd Brampton, ON",Brampton,599000
"476 DOVERCOURT RD Toronto, ON",Dufferin Grove,1900000
"607 158 King Street N Waterloo, ON",Waterloo,388100
"9 Grove Hill Dr Toronto, ON",L'Amoreaux,1599000
"45 PARK LANE CIRC Toronto, ON",Bridle Path,9688000
"380 Mill Windsor, ON",Sandwich,749900
"353 JANETTE Street Kingston, ON",Cataraqui Westbrook,349900
"150 KAREN LANE Perth, ON",Perth,639000
"#3108 - 3303 DON MILLS RD Toronto, ON",Don Valley Village,549000
"311 DORAN ROAD Petawawa, ON",Petawawa,189900
"500 LAURIER AVENUE W UNIT#PH1 Ottawa, ON",Byward Market - Parliament Hill,265000
"55 Regent Park Blvd Toronto, ON",Toronto,20000
"7 86 Burns Drive Guelph, ON",Guelph,183500
"12 OXFORDSHIRE Lane Kitchener, ON",Mount Hope Huron Park,369900
"3936 PORTAGE Road Niagara Falls, ON",Niagara Falls,749900
"#204 - 799 College St Toronto, ON",Trinity - Bellwoods,508000
"6505 Malden LaSalle, ON",Windsor,749900
"5301 PICKETTS Way Burlington, ON",Burlington,649900
"42 IRWIN AVE Toronto, ON",Toronto,849000
"#1 &amp;2 - 125 SELECT AVE Toronto, ON",Armdale,59000
"6511 21/22 NOTTAWASAGA SIDE RD Clearview, ON",Stayner,529000
"3153 OLD BRONTE RD N Oakville, ON",Oakville,1728888
"33 BYRON Street Belleville, ON",Belleville,224900
"3073 GRENVILLE DR Mississauga, ON",Cooksville,1980000
"1267 GARRISON Road Fort Erie, ON",Fort Erie,128888
"6564 ECHO Circle Niagara Falls, ON",Niagara Falls,349000
"2017 WESTWICK WA London, ON",London,524900
"582 HILLSIDE AVENUE Pembroke, ON",Pembroke,339000
"17020 COUNTY RD 36/POST ROAD Long Sault, ON",Duncannon,320000
"3 PORCHLIGHT RD Brampton, ON",Brampton,739900
"2496 ALEXIS Windsor, ON",Fontainbleu,109900
"#57 - 6780 Formentera Ave Mississauga, ON",Mississauga,379000
"#225 - 380 MACPHERSON AVE Toronto, ON",Toronto,359000
"#109 &amp;11- 370 HIGHWAY 7 AVE E Richmond Hill, ON",Caledon,1800
"2012 DEERHURST COURT Gloucester, ON",Beacon Hill North,465000
"1890 LA CHAPELLE STREET Ottawa, ON",Orléans,349900
"236 STONEWALK WAY Kinburn, ON",Kinburn,129900
"2521 DOUGALL Windsor, ON",Remington Park,479000
"11 Knowles Dr Toronto, ON",Morningside Heights,649900
"#3907 - 28 Ted Rogers Way Toronto, ON",Toronto,499000
"#1306 - 32 DAVENPORT RD Toronto, ON",Toronto,699000
"209 Northmanor Crescent Kitchener, ON",Highland West,415900
"20 Penzance Dr Toronto, ON",Bendale,769000
"2826 OLD MONTREAL ROAD Ottawa, ON",Cumberland - Estates,589000
"479 MAINE ST Oshawa, ON",Kedron,560000
"#411 - 21 Grand Magazine St Toronto, ON",Niagara,435000
"103 BAMFORD CRES Toronto, ON",Jane and Finch,647500
"81 ROUGE BANK DR Markham, ON",Markham,1199000
"473 CINNAMON CRESCENT Kinburn, ON",Kinburn,129900
"1826 FIRE ROUTE 12A OTHER Selwyn, ON",Lakefield,294900
"203 2511 Lakeshore Road W Oakville, ON",Bronte,518000
"2926 EGLINTON AVE E Toronto, ON",Wexford - Maryvale,85000
"1020 VISTA BARRETT PRIVATE Greely, ON",Greely,150000
"602 - 445 ELIZABETH Street Burlington, ON",Burlington,2100000
"298 PICCADILLY Street London, ON",Central London,524900
"#11 - 1448 LAWRENCE AVE E Toronto, ON",Parkwoods - Donalda,49900
"6397 CRAWFORD Street Niagara Falls, ON",Niagara Falls,339800
"68 SHELDRAKE CRT Brampton, ON",Brampton,579900
"1441 WALKER&#39;S Line Burlington, ON",Burlington,349900
"1055 MIDLAND AVE Toronto, ON",Toronto,69900
"3085 Kingsway Drive Kitchener, ON",Vanier,189900
"519 BARRETT CHUTE ROAD Calabogie, ON",Calabogie,44000
"84 Mason Dr Ingersoll, ON",Ingersoll,259900
"952-954 CONCESSION Street Hamilton, ON",Raleigh,0
"1199 HAMILTON RD|Unit 65 London, ON",Hamilton Road,154900
"4616 Hewicks Lane Mississauga, ON",East Credit,1985000
"327 Bloomfield Rd Sundridge, ON",Sundridge,41500
"413 Cider Mill Drive Waterloo, ON",Waterloo,423994
"50 BOLTON STREET Ottawa, ON",Byward Market - Parliament Hill,1499000
"357 Alice Street Southampton, ON",Southampton,879000
"1370 Sedgewick Crescent Oakville, ON",Oakville,2300
"901 BLOOR ST W Toronto, ON",Palmerston - Little Italy,2795000
"474 STONEY CREEK Road York, ON",York,599900
"6 LIMESTONE Lane Thornbury, ON",Thornbury,799900
"94 Harkness Dr Whitby, ON",Whitby,574900
"1178 Edward Windsor, ON",Riverside,354900
"64 Mussen Street Guelph, ON",Brant,449900
"1212 Beattie St North Bay, ON",North Bay,221500
"14 Lattice Crt Brampton, ON",Brampton,894900
"199 BARBER DR Halton Hills, ON",Halton Hills,599900
"1377 ACTON Crescent Oakville, ON",Oakville,1350000
"550 Water St Peterborough, ON",Peterborough,445000
"4596 GREGOIRE ROAD Russell, ON",Russell,160000
"1176 HAMILTON RD|Unit 209 London, ON",Hamilton Road,39900
"7833 Tecumseh Windsor, ON",Forest Glade,275000
"#B118 - 3272 MIDLAND AVE Toronto, ON",Agincourt,178000
"549 King St Midland, ON",Midland,124900
"#1 - 232 Wilbrod Street Ottawa, ON",Sandy Hill,249900
"#405 - 5 HANNA AVE Toronto, ON",Niagara,409900
"# 2 - 4265 THOMAS ALTON BLVD Burlington, ON",Burlington,643805
"#709 **- 7191 YONGE ST Markham, ON",Thornhill,2300000
"404 SUSAN AVENUE Cornwall, ON",Cornwall,219900
"L0 T 3 BLACK FOREST Crescent Niagara Falls, ON",Niagara Falls,489900
"#2007 - 155 Yorkville Ave Toronto, ON",Toronto,559000
"5 Con Beaverton, ON",Cityview - Skyline - Fisher Heights,1875000
"#835 - 3888 Duke Of York Blvd Mississauga, ON",Mississauga,354900
"18 Windsor Dr Gananoque, ON",Gananoque,349000
"324 Giles Bl Windsor, ON",South Central,104900
"386 Fourth Line Oakville, ON",West Oakville,2998800
"#309 - 3 Michael Power Pl Toronto, ON",Islington - City Centre West,287900
"150 IVY AVENUE Renfrew, ON",Renfrew,319900
"3327 RIVER ROAD Osgoode, ON",Manotick,429000
"748 OLD NORTH Road North Huntsville, ON",Huntsville,59900
"216-218 KING Street Hamilton, ON",Central Hamilton,799900
"237 Pastern Trail Waterloo, ON",Waterloo,394900
"1515 SHORE RD|Unit 27 London, ON",River Bend,549900
"47 GLENAYR Street Hamilton, ON",Gilkson,529900
"#308 - 68 YORKVILLE AVE Toronto, ON",Toronto,1198000
"24 Wimberly Ave Hamilton, ON",Waterdown,625000
"123 Poonamalie Rd Smiths Falls, ON",Smiths Falls,2000
"1049 Elzner Rd Gravenhurst, ON",Gravenhurst,329000
"#2 Floo- 2076 QUEEN ST E Toronto, ON",The Beach,45000
"129 KENNEVALE DRIVE Ottawa, ON",Barrhaven West - Old Barrhaven,364900
"#420 - 8130 BIRCHMOUNT RD Markham, ON",Markham,310000
"9 Vanvalley Dr Whitchurch-Stouffville, ON",Gormley,1799900
"2407 HIGHWAY 9 BROCKTON, ON",Walkerton,899000
"778 BIRCHWOOD Drive Midland, ON",Midland,259900
"Lot 24 YACHT BOULEVARD Cornwall, ON",Cornwall,99000
"78 MAITLAND Street London, ON",Central London,134900
"2137 Casa Grande LaSalle, ON",Windsor,1100000
"#326 - 62 SUNCREST BLVD Markham, ON",Thornhill,256000
"792 LAKERIDGE DRIVE Orleans, ON",Orléans,217900
"18 Edward St Whitchurch-Stouffville, ON",Stouffville,925000
"Johnson Bay Rd Haliburton, ON",Haliburton,269000
"17 King St Oshawa, ON",Central Oshawa,164900
"88 MITCHELL Road Kapuskasing, ON",Kapuskasing,40000
"3128 HIRAM TERR Oakville, ON",Oakville,1138800
"655 Percifor Way Ottawa, ON",Orléans,790000
"46 Victoria St Orillia, ON",Orillia,192500
"66 BAY Street Hamilton, ON",Durand,439900
"295 Leiterman Rd Milton, ON",Willmott,799000
"501 - 150 PARK Windsor, ON",City Centre,93800
"8 Melissa Cres North Bay, ON",North Bay,549000
"329 -331 LAJOIE STREET Ottawa, ON",Vanier,269900
"1660 Wedmore Way Mississauga, ON",Clarkson,1458888
"LOT 26 Hodgson Rd Haliburton, ON",Eagle Lake,315000
"1318 VICTORIA STREET Petawawa, ON",Petawawa,284900
"282 JESSIE STREET Eganville, ON",Eganville,149000
"775 Pitcher Place Milton, ON",Milton,650000
"31253 B HWY 41 HIGHWAY Eganville, ON",Eganville,189900
"#404 - 290 Powell Avenue Ottawa, ON",Centretown West,305000
"#203 - 30 MELANIE DR Brampton, ON",Brampton,412500
"566 MELTON STREET Pembroke, ON",Pembroke,339900
"57 TANNERY ST Mississauga, ON",Streetsville,2999900
"149 Walnut St London, ON",West London,109000
"138 THOMPSON Road London, ON",Glen Cairn,1400000
"SPIDER LAKE LANE Huntsville, ON",Huntsville,149900
"#701 - 83 BOROUGH DR Toronto, ON",Bendale,263900
"2220 NORMANDY ST LaSalle, ON",Windsor,545000
"401 - 4 LEGACY Lane Huntsville, ON",Huntsville,339900
"11 Maplewood La Ilderton, ON",Ilderton,474900
"LT 8 3RD LINE Meaford, ON",Meaford,575000
"1757 ENNISMORE CR London, ON",Hyde Park,372888
"38 ANGLER Avenue Port Dover, ON",Port Dover,419000
"5516 Empress Windsor, ON",East Windsor,109900
"1945 Mississauga Rd Mississauga, ON",Mississauga,3500000
"# 9 - 909 WENTWORTH ST Peterborough, ON",Peterborough,314900
"#1026 - 80 HARRISON GARDEN BLVD Toronto, ON",Willowdale,548800
"145 JORDANRAY BLVD Newmarket, ON",Newmarket,799900
"2485 Bankside Dr Mississauga, ON",Erin Mills,699900
"600 West Bay Rd Skead, ON",Sudbury,429700
"2331 Staniland Park Road Fort Erie, ON",Fort Erie,1495000
"970 Maple LaSalle, ON",Windsor,189900
"#621 - 775 KING ST W Toronto, ON",Niagara,388000
"1279 HIGHWAY 11 S Gravenhurst, ON",Gravenhurst,1200000
"68 JESSICA Street Hamilton, ON",Chappel East,649900
"1355 Campbell Windsor, ON",University,105000
"#2909 - 3880 Duke Of York Blvd Mississauga, ON",Mississauga,1349000
"6400 Huggins Street Niagara Falls, ON",Niagara Falls,149900
"15 HENRY ST Mississauga, ON",Streetsville,648000
"370 Carrie Cres Kingston, ON",Auden Park,278000
"PT 2 , PT 3 &amp; PT 4 GOODWILL DR Garson, ON",Sudbury,249900
"976 -980 HOWARD Windsor, ON",Walkerville,199900
"14 Fire Route 19 Other Buckhorn, ON",Buckhorn,439900
"193 MUSQUASH RD Gravenhurst, ON",Gravenhurst,279900
"#863 - 155 DALHOUSIE STREET Toronto, ON",Toronto,375000
"160 FENERTY COURT UNIT#7 Kanata, ON",Kanata,154900
"4 RIVERSIDE Court Binbrook, ON",Hamilton,654000
"814 - 353 COMMISSIONERS Road West London, ON",Southcrest,154500
"2 Elm St Huntsville, ON",Huntsville,14
"744 Nelson Street Port Dover, ON",Port Dover,1090000
"106 QUITO PRIVATE Ottawa, ON",Industrial Park,325900
"283 Eunice Dr Kingston, ON",Cataraqui North,359900
"374 BERKINDALE Drive Hamilton, ON",Riverdale East,399900
"#604 - 330 Burnhamthorpe Rd Mississauga, ON",Mississauga,370000
"19 GEORGE ST Richmond Hill, ON",Richmond Hill,1149000
"507 OAKWOOD AVE Toronto, ON",Toronto,10000
"75 Plant Farm Boulevard Brantford, ON",Brantford,13000000
"192 MARRISSA AVENUE Ottawa, ON",Beacon Hill South - Cardinal Heights,389900
"539 College St Toronto, ON",Trinity - Bellwoods,99000
"#406 - 707 DOVERCOURT RD Toronto, ON",Dufferin Grove,379900
"928 LEMONWOOD Windsor, ON",Roseland,269900
"2587 CAVENDISH Drive Burlington, ON",Burlington,749900
"1048 -2 MAIN ST Dorset, ON",Dwight,1795000
"#209 - 18 CROWN STEEL DR Markham, ON",Markham,258000
"84 GREEN ACRES Drive London, ON",Masonville,789000
"19533 HIGHWAY 17 HIGHWAY Cobden, ON",Cobden,179900
"259 OPRINGTON Place Kitchener, ON",Highland West,465000
"6223 SUNSET LANE Bainsville, ON",Bainsville,167000
"1630 MUSKOKA RD #38 (RAGGED RAPIDS)|Unit 7 Bala, ON",Bala,649000
"27 HUNTSMAN CRESCENT Kanata, ON",Kanata,329900
"2783 WESTON RD Toronto, ON",Humberlea,899900
"1345 4TH AVE E Owen Sound, ON",Owen Sound,214500
"19 CLOVERLOFT COURT Ottawa, ON",Stittsville,210000
"941 BAEKER BAY Fort Frances, ON",Fort Frances,439000
"4265 Highway 520 Magnetawan, ON",Magnetawan,184000
"236 Athol St Oshawa, ON",Central Oshawa,469000
"SUNNYSIDE ROAD SUNNYSIDE ROAD Westport, ON",Sunnyside,49000
"15 Denarda St Toronto, ON",Mount Dennis,499000
"9 Timberlane Crescent Kitchener, ON",Forest Heights,275000
"10840 CAMERON ROAD Winchester, ON",Winchester,225000
